geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Quay County,driving,NA,New Mexico,United States,2021-08-29,203.3
county,Quay County,driving,NA,New Mexico,United States,2021-08-30,154.57
county,Quay County,driving,NA,New Mexico,United States,2021-08-31,160.98
county,Quay County,driving,NA,New Mexico,United States,2021-09-01,188.14
county,Quay County,driving,NA,New Mexico,United States,2021-09-02,208.52
county,Quay County,driving,NA,New Mexico,United States,2021-09-03,231.81
county,Quay County,driving,NA,New Mexico,United States,2021-09-04,225.04
county,Quay County,driving,NA,New Mexico,United States,2021-09-05,209.71
county,Quay County,driving,NA,New Mexico,United States,2021-09-06,202.86
county,Quay County,driving,NA,New Mexico,United States,2021-09-07,149.47
county,Quay County,driving,NA,New Mexico,United States,2021-09-08,150.57
county,Quay County,driving,NA,New Mexico,United States,2021-09-09,160.94
county,Quay County,driving,NA,New Mexico,United States,2021-09-10,191.21
county,Quay County,driving,NA,New Mexico,United States,2021-09-11,204.09
county,Quay County,driving,NA,New Mexico,United States,2021-09-12,183.66
county,Quay County,driving,NA,New Mexico,United States,2021-09-13,142.75
county,Quay County,driving,NA,New Mexico,United States,2021-09-14,161.34
county,Quay County,driving,NA,New Mexico,United States,2021-09-15,173.15
county,Quay County,driving,NA,New Mexico,United States,2021-09-16,177.28
county,Quay County,driving,NA,New Mexico,United States,2021-09-17,192.62
county,Quay County,driving,NA,New Mexico,United States,2021-09-18,188.18
county,Quay County,driving,NA,New Mexico,United States,2021-09-19,199.69
county,Quay County,driving,NA,New Mexico,United States,2021-09-20,162.79
county,Quay County,driving,NA,New Mexico,United States,2021-09-21,162.17
county,Quay County,driving,NA,New Mexico,United States,2021-09-22,177.94
county,Quay County,driving,NA,New Mexico,United States,2021-09-23,176.45
county,Quay County,driving,NA,New Mexico,United States,2021-09-24,193.67
county,Quay County,driving,NA,New Mexico,United States,2021-09-25,201.63
county,Quay County,driving,NA,New Mexico,United States,2021-09-26,182.16
county,Quay County,driving,NA,New Mexico,United States,2021-09-27,161.2
county,Quay County,driving,NA,New Mexico,United States,2021-09-28,180.4
county,Quay County,driving,NA,New Mexico,United States,2021-09-29,180.18
county,Quay County,driving,NA,New Mexico,United States,2021-09-30,196.79
county,Quay County,driving,NA,New Mexico,United States,2021-10-01,205.05
county,Quay County,driving,NA,New Mexico,United States,2021-10-02,215.64
county,Quay County,driving,NA,New Mexico,United States,2021-10-03,210.24
county,Quay County,driving,NA,New Mexico,United States,2021-10-04,160.46
county,Quay County,driving,NA,New Mexico,United States,2021-10-05,183.66
county,Quay County,driving,NA,New Mexico,United States,2021-10-06,186.82
county,Quay County,driving,NA,New Mexico,United States,2021-10-07,210.02
county,Quay County,driving,NA,New Mexico,United States,2021-10-08,219.24
county,Quay County,driving,NA,New Mexico,United States,2021-10-09,238.71
county,Quay County,driving,NA,New Mexico,United States,2021-10-10,227.81
county,Quay County,driving,NA,New Mexico,United States,2021-10-11,194.86
county,Quay County,driving,NA,New Mexico,United States,2021-10-12,172.28
county,Quay County,driving,NA,New Mexico,United States,2021-10-13,201.49
county,Quay County,driving,NA,New Mexico,United States,2021-10-14,207.91
county,Quay County,driving,NA,New Mexico,United States,2021-10-15,198.73
county,Quay County,driving,NA,New Mexico,United States,2021-10-16,222.36
county,Quay County,driving,NA,New Mexico,United States,2021-10-17,205.8
county,Quay County,driving,NA,New Mexico,United States,2021-10-18,183.88
county,Quay County,driving,NA,New Mexico,United States,2021-10-19,173.42
county,Quay County,driving,NA,New Mexico,United States,2021-10-20,185.63
county,Quay County,driving,NA,New Mexico,United States,2021-10-21,203.6
county,Quay County,driving,NA,New Mexico,United States,2021-10-22,200.09
county,Quay County,driving,NA,New Mexico,United States,2021-10-23,217.18
county,Quay County,driving,NA,New Mexico,United States,2021-10-24,193.45
county,Quay County,driving,NA,New Mexico,United States,2021-10-25,170.87
county,Quay County,driving,NA,New Mexico,United States,2021-10-26,178.12
county,Quay County,driving,NA,New Mexico,United States,2021-10-27,199.34
county,Quay County,driving,NA,New Mexico,United States,2021-10-28,183.96
county,Quay County,driving,NA,New Mexico,United States,2021-10-29,181.77
county,Quay County,driving,NA,New Mexico,United States,2021-10-30,181.9
county,Quay County,driving,NA,New Mexico,United States,2021-10-31,170.69
county,Quay County,driving,NA,New Mexico,United States,2021-11-01,162.26
county,Quay County,driving,NA,New Mexico,United States,2021-11-02,186.25
county,Quay County,driving,NA,New Mexico,United States,2021-11-03,191.92
county,Quay County,driving,NA,New Mexico,United States,2021-11-04,181.72
county,Quay County,driving,NA,New Mexico,United States,2021-11-05,178.91
county,Quay County,driving,NA,New Mexico,United States,2021-11-06,182.34
county,Quay County,driving,NA,New Mexico,United States,2021-11-07,162.65
county,Quay County,driving,NA,New Mexico,United States,2021-11-08,156.24
county,Quay County,driving,NA,New Mexico,United States,2021-11-09,170.78
county,Quay County,driving,NA,New Mexico,United States,2021-11-10,187.74
county,Quay County,driving,NA,New Mexico,United States,2021-11-11,187.39
county,Quay County,driving,NA,New Mexico,United States,2021-11-12,195.39
county,Quay County,driving,NA,New Mexico,United States,2021-11-13,171.66
county,Quay County,driving,NA,New Mexico,United States,2021-11-14,181.37
county,Quay County,driving,NA,New Mexico,United States,2021-11-15,157.78
county,Quay County,driving,NA,New Mexico,United States,2021-11-16,170.78
county,Quay County,driving,NA,New Mexico,United States,2021-11-17,190.86
county,Quay County,driving,NA,New Mexico,United States,2021-11-18,187.52
county,Quay County,driving,NA,New Mexico,United States,2021-11-19,241.7
county,Quay County,driving,NA,New Mexico,United States,2021-11-20,286.95
county,Quay County,driving,NA,New Mexico,United States,2021-11-21,246.49
county,Quay County,driving,NA,New Mexico,United States,2021-11-22,218.85
county,Quay County,driving,NA,New Mexico,United States,2021-11-23,234.75
county,Quay County,driving,NA,New Mexico,United States,2021-11-24,214.19
county,Quay County,driving,NA,New Mexico,United States,2021-11-25,131.68
county,Quay County,driving,NA,New Mexico,United States,2021-11-26,202.77
county,Quay County,driving,NA,New Mexico,United States,2021-11-27,303.6
county,Quay County,driving,NA,New Mexico,United States,2021-11-28,269.82
county,Quay County,driving,NA,New Mexico,United States,2021-11-29,189.85
county,Quay County,driving,NA,New Mexico,United States,2021-11-30,177.46
county,Quay County,driving,NA,New Mexico,United States,2021-12-01,175.62
county,Quay County,driving,NA,New Mexico,United States,2021-12-02,165.86
county,Quay County,driving,NA,New Mexico,United States,2021-12-03,170.65
county,Quay County,driving,NA,New Mexico,United States,2021-12-04,178.95
county,Quay County,driving,NA,New Mexico,United States,2021-12-05,164.67
county,Quay County,driving,NA,New Mexico,United States,2021-12-06,142.88
county,Quay County,driving,NA,New Mexico,United States,2021-12-07,152.86
county,Quay County,driving,NA,New Mexico,United States,2021-12-08,150.62
county,Quay County,driving,NA,New Mexico,United States,2021-12-09,169.2
county,Quay County,driving,NA,New Mexico,United States,2021-12-10,166.87
county,Quay County,driving,NA,New Mexico,United States,2021-12-11,207.07
county,Quay County,driving,NA,New Mexico,United States,2021-12-12,189.54
county,Quay County,driving,NA,New Mexico,United States,2021-12-13,166.92
county,Quay County,driving,NA,New Mexico,United States,2021-12-14,164.59
county,Quay County,driving,NA,New Mexico,United States,2021-12-15,175.88
county,Quay County,driving,NA,New Mexico,United States,2021-12-16,221.7
county,Quay County,driving,NA,New Mexico,United States,2021-12-17,287.7
county,Quay County,driving,NA,New Mexico,United States,2021-12-18,357.21
county,Quay County,driving,NA,New Mexico,United States,2021-12-19,303.38
county,Quay County,driving,NA,New Mexico,United States,2021-12-20,240.2
county,Quay County,driving,NA,New Mexico,United States,2021-12-21,259.84
county,Quay County,driving,NA,New Mexico,United States,2021-12-22,282.51
county,Quay County,driving,NA,New Mexico,United States,2021-12-23,289.67
county,Quay County,driving,NA,New Mexico,United States,2021-12-24,167.22
county,Quay County,driving,NA,New Mexico,United States,2021-12-25,145.21
county,Quay County,driving,NA,New Mexico,United States,2021-12-26,331.37
county,Quay County,driving,NA,New Mexico,United States,2021-12-27,357.47
county,Quay County,driving,NA,New Mexico,United States,2021-12-28,330.98
county,Quay County,driving,NA,New Mexico,United States,2021-12-29,361.12
county,Quay County,driving,NA,New Mexico,United States,2021-12-30,354.09
county,Quay County,driving,NA,New Mexico,United States,2021-12-31,292.09
county,Quay County,driving,NA,New Mexico,United States,2022-01-01,374.56
county,Quay County,driving,NA,New Mexico,United States,2022-01-02,381.99
county,Quay County,driving,NA,New Mexico,United States,2022-01-03,285.33
county,Quay County,driving,NA,New Mexico,United States,2022-01-04,230.36
county,Quay County,driving,NA,New Mexico,United States,2022-01-05,228.08
county,Quay County,driving,NA,New Mexico,United States,2022-01-06,223.64
county,Quay County,driving,NA,New Mexico,United States,2022-01-07,250.35
county,Quay County,driving,NA,New Mexico,United States,2022-01-08,257.51
county,Quay County,driving,NA,New Mexico,United States,2022-01-09,187.35
county,Quay County,driving,NA,New Mexico,United States,2022-01-10,153.91
county,Quay County,driving,NA,New Mexico,United States,2022-01-11,170.04
county,Quay County,driving,NA,New Mexico,United States,2022-01-12,174.91
county,Quay County,driving,NA,New Mexico,United States,2022-01-13,192.84
county,Quay County,driving,NA,New Mexico,United States,2022-01-14,209.89
county,Quay County,driving,NA,New Mexico,United States,2022-01-15,216.26
county,Quay County,driving,NA,New Mexico,United States,2022-01-16,171.84
county,Quay County,driving,NA,New Mexico,United States,2022-01-17,164.32
county,Quay County,driving,NA,New Mexico,United States,2022-01-18,148.64
county,Quay County,driving,NA,New Mexico,United States,2022-01-19,152.94
county,Quay County,driving,NA,New Mexico,United States,2022-01-20,162.52
county,Quay County,driving,NA,New Mexico,United States,2022-01-21,181.37
county,Quay County,driving,NA,New Mexico,United States,2022-01-22,176.76
county,Quay County,driving,NA,New Mexico,United States,2022-01-23,149.6
county,Quay County,driving,NA,New Mexico,United States,2022-01-24,141.61
county,Quay County,driving,NA,New Mexico,United States,2022-01-25,159.09
county,Quay County,driving,NA,New Mexico,United States,2022-01-26,155.54
county,Quay County,driving,NA,New Mexico,United States,2022-01-27,173.07
county,Quay County,driving,NA,New Mexico,United States,2022-01-28,192.14
county,Quay County,driving,NA,New Mexico,United States,2022-01-29,193.98
county,Quay County,driving,NA,New Mexico,United States,2022-01-30,189.81
county,Quay County,driving,NA,New Mexico,United States,2022-01-31,165.73
county,Quay County,driving,NA,New Mexico,United States,2022-02-01,172.58
county,Quay County,driving,NA,New Mexico,United States,2022-02-02,150.97
county,Quay County,driving,NA,New Mexico,United States,2022-02-03,151.8
county,Quay County,driving,NA,New Mexico,United States,2022-02-04,175.44
county,Quay County,driving,NA,New Mexico,United States,2022-02-05,182.38
county,Quay County,driving,NA,New Mexico,United States,2022-02-06,153.47
county,Quay County,driving,NA,New Mexico,United States,2022-02-07,172.98
county,Quay County,driving,NA,New Mexico,United States,2022-02-08,159.01
county,Quay County,driving,NA,New Mexico,United States,2022-02-09,176.19
county,Quay County,driving,NA,New Mexico,United States,2022-02-10,173.33
county,Quay County,driving,NA,New Mexico,United States,2022-02-11,178.51
county,Quay County,driving,NA,New Mexico,United States,2022-02-12,231.06
county,Quay County,driving,NA,New Mexico,United States,2022-02-13,166.43
county,Quay County,driving,NA,New Mexico,United States,2022-02-14,143.1
county,Quay County,driving,NA,New Mexico,United States,2022-02-15,155.54
county,Quay County,driving,NA,New Mexico,United States,2022-02-16,177.59
county,Quay County,driving,NA,New Mexico,United States,2022-02-17,202.55
county,Quay County,driving,NA,New Mexico,United States,2022-02-18,198.11
county,Quay County,driving,NA,New Mexico,United States,2022-02-19,215.55
county,Quay County,driving,NA,New Mexico,United States,2022-02-20,195.39
county,Quay County,driving,NA,New Mexico,United States,2022-02-21,197.19
county,Quay County,driving,NA,New Mexico,United States,2022-02-22,182.29
county,Quay County,driving,NA,New Mexico,United States,2022-02-23,169.29
county,Quay County,driving,NA,New Mexico,United States,2022-02-24,158.92
county,Quay County,driving,NA,New Mexico,United States,2022-02-25,223.55
county,Quay County,driving,NA,New Mexico,United States,2022-02-26,217.44
county,Quay County,driving,NA,New Mexico,United States,2022-02-27,207.43
county,Quay County,driving,NA,New Mexico,United States,2022-02-28,201.67
county,Quay County,driving,NA,New Mexico,United States,2022-03-01,211.56
county,Quay County,driving,NA,New Mexico,United States,2022-03-02,196.27
county,Quay County,driving,NA,New Mexico,United States,2022-03-03,202.33
county,Quay County,driving,NA,New Mexico,United States,2022-03-04,226.63
county,Quay County,driving,NA,New Mexico,United States,2022-03-05,265.6
county,Quay County,driving,NA,New Mexico,United States,2022-03-06,212.79
county,Quay County,driving,NA,New Mexico,United States,2022-03-07,181.99
county,Quay County,driving,NA,New Mexico,United States,2022-03-08,192.53
county,Quay County,driving,NA,New Mexico,United States,2022-03-09,230.58
county,Quay County,driving,NA,New Mexico,United States,2022-03-10,249.82
county,Quay County,driving,NA,New Mexico,United States,2022-03-11,353.87
county,Quay County,driving,NA,New Mexico,United States,2022-03-12,412.48
county,Quay County,driving,NA,New Mexico,United States,2022-03-13,315.38
county,Quay County,driving,NA,New Mexico,United States,2022-03-14,235.02
county,Quay County,driving,NA,New Mexico,United States,2022-03-15,229.22
county,Quay County,driving,NA,New Mexico,United States,2022-03-16,261.73
county,Quay County,driving,NA,New Mexico,United States,2022-03-17,336.47
county,Quay County,driving,NA,New Mexico,United States,2022-03-18,409.27
county,Quay County,driving,NA,New Mexico,United States,2022-03-19,398.86
county,Quay County,driving,NA,New Mexico,United States,2022-03-20,299.56
county,Quay County,driving,NA,New Mexico,United States,2022-03-21,NA
county,Quay County,driving,NA,New Mexico,United States,2022-03-22,212.83
county,Quay County,driving,NA,New Mexico,United States,2022-03-23,211.91
county,Quay County,driving,NA,New Mexico,United States,2022-03-24,225.53
county,Quay County,driving,NA,New Mexico,United States,2022-03-25,235.46
county,Quay County,driving,NA,New Mexico,United States,2022-03-26,246.05
county,Quay County,driving,NA,New Mexico,United States,2022-03-27,212.48
county,Quay County,driving,NA,New Mexico,United States,2022-03-28,186.64
county,Quay County,driving,NA,New Mexico,United States,2022-03-29,201.36
county,Quay County,driving,NA,New Mexico,United States,2022-03-30,213.36
county,Quay County,driving,NA,New Mexico,United States,2022-03-31,245.96
county,Quay County,driving,NA,New Mexico,United States,2022-04-01,270.21
county,Quay County,driving,NA,New Mexico,United States,2022-04-02,262.92
county,Quay County,driving,NA,New Mexico,United States,2022-04-03,221.22
county,Quay County,driving,NA,New Mexico,United States,2022-04-04,192.36
county,Quay County,driving,NA,New Mexico,United States,2022-04-05,183.92
county,Quay County,driving,NA,New Mexico,United States,2022-04-06,186.99
county,Quay County,driving,NA,New Mexico,United States,2022-04-07,206.46
county,Quay County,driving,NA,New Mexico,United States,2022-04-08,220.34
county,Quay County,driving,NA,New Mexico,United States,2022-04-09,229.22
county,Quay County,driving,NA,New Mexico,United States,2022-04-10,200.57
county,Quay County,driving,NA,New Mexico,United States,2022-04-11,182.51
county,Quay County,driving,NA,New Mexico,United States,2022-04-12,188.01
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-13,100
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-14,92.41
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-15,105.37
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-16,87.46
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-17,126.65
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-18,119.41
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-19,114.04
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-20,124
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-21,94.48
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-22,86.89
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-23,102.22
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-24,108.67
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-25,104.58
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-26,100.79
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-27,87.32
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-28,85.96
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-29,88.97
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-30,98.07
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-01-31,123.14
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-01,114.68
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-02,104.15
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-03,87.25
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-04,65.76
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-05,92.69
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-06,106.23
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-07,129.01
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-08,121.99
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-09,114.04
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-10,92.19
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-11,71.99
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-12,98.64
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-13,121.35
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-14,167.55
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-15,148.21
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-16,137.89
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-17,130.52
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-18,98.5
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-19,102.94
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-20,112.46
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-21,140.26
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-22,143.27
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-23,122.35
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-24,111.25
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-25,101.22
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-26,95.42
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-27,135.24
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-28,144.13
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-02-29,140.4
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-01,134.1
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-02,110.39
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-03,104.37
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-04,108.38
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-05,113.61
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-06,149.64
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-07,183.38
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-08,166.48
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-09,151.36
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-10,139.76
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-11,133.24
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-12,132.23
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-13,157.16
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-14,164.83
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-15,130.09
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-16,126.58
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-17,113.47
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-18,85.96
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-19,87.54
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-20,90.9
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-21,85.82
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-22,76.15
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-23,61.32
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-24,56.88
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-25,52.01
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-26,56.45
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-27,72.85
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-28,59.24
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-29,55.66
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-30,60.03
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-03-31,56.52
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-01,45.56
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-02,59.96
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-03,60.03
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-04,60.6
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-05,54.15
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-06,53.44
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-07,60.46
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-08,51.5
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-09,56.16
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-10,66.62
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-11,60.53
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-12,48.07
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-13,53.15
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-14,58.81
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-15,59.74
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-16,67.48
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-17,71.42
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-18,77.08
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-19,70.13
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-20,68.84
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-21,60.24
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-22,71.49
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-23,72.85
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-24,94.63
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-25,98.71
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-26,84.46
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-27,62.32
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-28,75.79
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-29,85.17
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-04-30,81.95
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-01,102.87
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-02,108.81
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-03,100
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-04,82.81
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-05,72.71
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-06,87.54
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-07,92.19
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-08,97.49
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-09,121.99
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-10,98.71
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-11,NA
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-12,NA
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-13,116.91
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-14,124.21
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-15,133.88
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-16,144.63
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-17,129.01
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-18,102.29
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-19,106.38
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-20,118.91
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-21,124.57
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-22,188.47
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-23,228.94
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-24,213.11
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-25,172.85
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-26,134.96
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-27,120.2
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-28,134.46
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-29,173.42
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-30,199.21
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-05-31,190.26
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-01,137.61
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-02,130.59
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-03,136.17
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-04,144.48
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-05,192.91
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-06,191.48
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-07,215.47
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-08,151.07
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-09,163.25
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-10,162.68
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-11,195.13
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-12,223.57
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-13,237.46
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-14,243.05
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-15,194.7
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-16,201.07
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-17,204.08
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-18,201.65
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-19,263.25
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-20,268.98
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-21,266.12
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-22,211.03
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-23,198.64
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-24,207.16
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-25,242.41
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-26,273.21
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-27,355.37
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-28,289.26
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-29,244.2
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-06-30,221.49
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-07-01,252.08
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-07-02,270.49
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-07-03,347.56
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-07-04,296.78
county,Rio Arriba County,driving,NA,New Mexico,United States,2020-07-05,331.09
