geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Okanogan County,driving,NA,Washington,United States,2021-08-10,306.37
county,Okanogan County,driving,NA,Washington,United States,2021-08-11,306.04
county,Okanogan County,driving,NA,Washington,United States,2021-08-12,362.94
county,Okanogan County,driving,NA,Washington,United States,2021-08-13,406.95
county,Okanogan County,driving,NA,Washington,United States,2021-08-14,430.85
county,Okanogan County,driving,NA,Washington,United States,2021-08-15,384.28
county,Okanogan County,driving,NA,Washington,United States,2021-08-16,302.23
county,Okanogan County,driving,NA,Washington,United States,2021-08-17,266.83
county,Okanogan County,driving,NA,Washington,United States,2021-08-18,265.18
county,Okanogan County,driving,NA,Washington,United States,2021-08-19,282.38
county,Okanogan County,driving,NA,Washington,United States,2021-08-20,305.05
county,Okanogan County,driving,NA,Washington,United States,2021-08-21,287.68
county,Okanogan County,driving,NA,Washington,United States,2021-08-22,255.67
county,Okanogan County,driving,NA,Washington,United States,2021-08-23,254.09
county,Okanogan County,driving,NA,Washington,United States,2021-08-24,249.55
county,Okanogan County,driving,NA,Washington,United States,2021-08-25,234.99
county,Okanogan County,driving,NA,Washington,United States,2021-08-26,289.16
county,Okanogan County,driving,NA,Washington,United States,2021-08-27,276.59
county,Okanogan County,driving,NA,Washington,United States,2021-08-28,303.39
county,Okanogan County,driving,NA,Washington,United States,2021-08-29,269.15
county,Okanogan County,driving,NA,Washington,United States,2021-08-30,240.28
county,Okanogan County,driving,NA,Washington,United States,2021-08-31,243.42
county,Okanogan County,driving,NA,Washington,United States,2021-09-01,219.52
county,Okanogan County,driving,NA,Washington,United States,2021-09-02,267.74
county,Okanogan County,driving,NA,Washington,United States,2021-09-03,361.46
county,Okanogan County,driving,NA,Washington,United States,2021-09-04,338.21
county,Okanogan County,driving,NA,Washington,United States,2021-09-05,306.87
county,Okanogan County,driving,NA,Washington,United States,2021-09-06,330.52
county,Okanogan County,driving,NA,Washington,United States,2021-09-07,237.63
county,Okanogan County,driving,NA,Washington,United States,2021-09-08,234.41
county,Okanogan County,driving,NA,Washington,United States,2021-09-09,300.17
county,Okanogan County,driving,NA,Washington,United States,2021-09-10,293.88
county,Okanogan County,driving,NA,Washington,United States,2021-09-11,275.27
county,Okanogan County,driving,NA,Washington,United States,2021-09-12,242.18
county,Okanogan County,driving,NA,Washington,United States,2021-09-13,232.26
county,Okanogan County,driving,NA,Washington,United States,2021-09-14,228.78
county,Okanogan County,driving,NA,Washington,United States,2021-09-15,229.45
county,Okanogan County,driving,NA,Washington,United States,2021-09-16,252.03
county,Okanogan County,driving,NA,Washington,United States,2021-09-17,288.25
county,Okanogan County,driving,NA,Washington,United States,2021-09-18,280.15
county,Okanogan County,driving,NA,Washington,United States,2021-09-19,242.76
county,Okanogan County,driving,NA,Washington,United States,2021-09-20,232.59
county,Okanogan County,driving,NA,Washington,United States,2021-09-21,234.82
county,Okanogan County,driving,NA,Washington,United States,2021-09-22,236.97
county,Okanogan County,driving,NA,Washington,United States,2021-09-23,256.74
county,Okanogan County,driving,NA,Washington,United States,2021-09-24,269.56
county,Okanogan County,driving,NA,Washington,United States,2021-09-25,316.21
county,Okanogan County,driving,NA,Washington,United States,2021-09-26,257.57
county,Okanogan County,driving,NA,Washington,United States,2021-09-27,239.7
county,Okanogan County,driving,NA,Washington,United States,2021-09-28,222.25
county,Okanogan County,driving,NA,Washington,United States,2021-09-29,234.57
county,Okanogan County,driving,NA,Washington,United States,2021-09-30,232.18
county,Okanogan County,driving,NA,Washington,United States,2021-10-01,294.21
county,Okanogan County,driving,NA,Washington,United States,2021-10-02,315.14
county,Okanogan County,driving,NA,Washington,United States,2021-10-03,260.71
county,Okanogan County,driving,NA,Washington,United States,2021-10-04,219.35
county,Okanogan County,driving,NA,Washington,United States,2021-10-05,215.96
county,Okanogan County,driving,NA,Washington,United States,2021-10-06,223.33
county,Okanogan County,driving,NA,Washington,United States,2021-10-07,234.08
county,Okanogan County,driving,NA,Washington,United States,2021-10-08,277.01
county,Okanogan County,driving,NA,Washington,United States,2021-10-09,295.62
county,Okanogan County,driving,NA,Washington,United States,2021-10-10,234.99
county,Okanogan County,driving,NA,Washington,United States,2021-10-11,217.87
county,Okanogan County,driving,NA,Washington,United States,2021-10-12,221.34
county,Okanogan County,driving,NA,Washington,United States,2021-10-13,204.05
county,Okanogan County,driving,NA,Washington,United States,2021-10-14,237.14
county,Okanogan County,driving,NA,Washington,United States,2021-10-15,308.68
county,Okanogan County,driving,NA,Washington,United States,2021-10-16,268.98
county,Okanogan County,driving,NA,Washington,United States,2021-10-17,251.03
county,Okanogan County,driving,NA,Washington,United States,2021-10-18,241.52
county,Okanogan County,driving,NA,Washington,United States,2021-10-19,231.27
county,Okanogan County,driving,NA,Washington,United States,2021-10-20,232.26
county,Okanogan County,driving,NA,Washington,United States,2021-10-21,240.2
county,Okanogan County,driving,NA,Washington,United States,2021-10-22,266.34
county,Okanogan County,driving,NA,Washington,United States,2021-10-23,249.71
county,Okanogan County,driving,NA,Washington,United States,2021-10-24,208.77
county,Okanogan County,driving,NA,Washington,United States,2021-10-25,177.34
county,Okanogan County,driving,NA,Washington,United States,2021-10-26,173.61
county,Okanogan County,driving,NA,Washington,United States,2021-10-27,170.31
county,Okanogan County,driving,NA,Washington,United States,2021-10-28,166.42
county,Okanogan County,driving,NA,Washington,United States,2021-10-29,190.32
county,Okanogan County,driving,NA,Washington,United States,2021-10-30,191.73
county,Okanogan County,driving,NA,Washington,United States,2021-10-31,171.38
county,Okanogan County,driving,NA,Washington,United States,2021-11-01,170.47
county,Okanogan County,driving,NA,Washington,United States,2021-11-02,186.77
county,Okanogan County,driving,NA,Washington,United States,2021-11-03,158.48
county,Okanogan County,driving,NA,Washington,United States,2021-11-04,160.3
county,Okanogan County,driving,NA,Washington,United States,2021-11-05,196.11
county,Okanogan County,driving,NA,Washington,United States,2021-11-06,173.28
county,Okanogan County,driving,NA,Washington,United States,2021-11-07,162.61
county,Okanogan County,driving,NA,Washington,United States,2021-11-08,175.43
county,Okanogan County,driving,NA,Washington,United States,2021-11-09,167.91
county,Okanogan County,driving,NA,Washington,United States,2021-11-10,163.36
county,Okanogan County,driving,NA,Washington,United States,2021-11-11,185.03
county,Okanogan County,driving,NA,Washington,United States,2021-11-12,199.67
county,Okanogan County,driving,NA,Washington,United States,2021-11-13,182.38
county,Okanogan County,driving,NA,Washington,United States,2021-11-14,147.73
county,Okanogan County,driving,NA,Washington,United States,2021-11-15,168.24
county,Okanogan County,driving,NA,Washington,United States,2021-11-16,182.96
county,Okanogan County,driving,NA,Washington,United States,2021-11-17,182.46
county,Okanogan County,driving,NA,Washington,United States,2021-11-18,197.85
county,Okanogan County,driving,NA,Washington,United States,2021-11-19,195.78
county,Okanogan County,driving,NA,Washington,United States,2021-11-20,188.5
county,Okanogan County,driving,NA,Washington,United States,2021-11-21,152.61
county,Okanogan County,driving,NA,Washington,United States,2021-11-22,160.46
county,Okanogan County,driving,NA,Washington,United States,2021-11-23,180.98
county,Okanogan County,driving,NA,Washington,United States,2021-11-24,191.65
county,Okanogan County,driving,NA,Washington,United States,2021-11-25,125.97
county,Okanogan County,driving,NA,Washington,United States,2021-11-26,205.54
county,Okanogan County,driving,NA,Washington,United States,2021-11-27,198.51
county,Okanogan County,driving,NA,Washington,United States,2021-11-28,172.79
county,Okanogan County,driving,NA,Washington,United States,2021-11-29,168.65
county,Okanogan County,driving,NA,Washington,United States,2021-11-30,152.85
county,Okanogan County,driving,NA,Washington,United States,2021-12-01,151.03
county,Okanogan County,driving,NA,Washington,United States,2021-12-02,157.82
county,Okanogan County,driving,NA,Washington,United States,2021-12-03,186.52
county,Okanogan County,driving,NA,Washington,United States,2021-12-04,161.29
county,Okanogan County,driving,NA,Washington,United States,2021-12-05,123.08
county,Okanogan County,driving,NA,Washington,United States,2021-12-06,122.91
county,Okanogan County,driving,NA,Washington,United States,2021-12-07,151.53
county,Okanogan County,driving,NA,Washington,United States,2021-12-08,156
county,Okanogan County,driving,NA,Washington,United States,2021-12-09,174.94
county,Okanogan County,driving,NA,Washington,United States,2021-12-10,185.61
county,Okanogan County,driving,NA,Washington,United States,2021-12-11,153.85
county,Okanogan County,driving,NA,Washington,United States,2021-12-12,143.59
county,Okanogan County,driving,NA,Washington,United States,2021-12-13,137.63
county,Okanogan County,driving,NA,Washington,United States,2021-12-14,147.06
county,Okanogan County,driving,NA,Washington,United States,2021-12-15,150.04
county,Okanogan County,driving,NA,Washington,United States,2021-12-16,162.12
county,Okanogan County,driving,NA,Washington,United States,2021-12-17,186.77
county,Okanogan County,driving,NA,Washington,United States,2021-12-18,171.63
county,Okanogan County,driving,NA,Washington,United States,2021-12-19,185.44
county,Okanogan County,driving,NA,Washington,United States,2021-12-20,204.96
county,Okanogan County,driving,NA,Washington,United States,2021-12-21,219.93
county,Okanogan County,driving,NA,Washington,United States,2021-12-22,195.62
county,Okanogan County,driving,NA,Washington,United States,2021-12-23,184.04
county,Okanogan County,driving,NA,Washington,United States,2021-12-24,130.77
county,Okanogan County,driving,NA,Washington,United States,2021-12-25,97.85
county,Okanogan County,driving,NA,Washington,United States,2021-12-26,175.77
county,Okanogan County,driving,NA,Washington,United States,2021-12-27,179.16
county,Okanogan County,driving,NA,Washington,United States,2021-12-28,209.1
county,Okanogan County,driving,NA,Washington,United States,2021-12-29,192.14
county,Okanogan County,driving,NA,Washington,United States,2021-12-30,210.34
county,Okanogan County,driving,NA,Washington,United States,2021-12-31,178
county,Okanogan County,driving,NA,Washington,United States,2022-01-01,152.36
county,Okanogan County,driving,NA,Washington,United States,2022-01-02,134.74
county,Okanogan County,driving,NA,Washington,United States,2022-01-03,127.13
county,Okanogan County,driving,NA,Washington,United States,2022-01-04,136.23
county,Okanogan County,driving,NA,Washington,United States,2022-01-05,138.3
county,Okanogan County,driving,NA,Washington,United States,2022-01-06,125.06
county,Okanogan County,driving,NA,Washington,United States,2022-01-07,168.16
county,Okanogan County,driving,NA,Washington,United States,2022-01-08,154.67
county,Okanogan County,driving,NA,Washington,United States,2022-01-09,149.38
county,Okanogan County,driving,NA,Washington,United States,2022-01-10,130.11
county,Okanogan County,driving,NA,Washington,United States,2022-01-11,138.38
county,Okanogan County,driving,NA,Washington,United States,2022-01-12,134.99
county,Okanogan County,driving,NA,Washington,United States,2022-01-13,158.81
county,Okanogan County,driving,NA,Washington,United States,2022-01-14,170.31
county,Okanogan County,driving,NA,Washington,United States,2022-01-15,225.81
county,Okanogan County,driving,NA,Washington,United States,2022-01-16,164.27
county,Okanogan County,driving,NA,Washington,United States,2022-01-17,183.37
county,Okanogan County,driving,NA,Washington,United States,2022-01-18,162.28
county,Okanogan County,driving,NA,Washington,United States,2022-01-19,146.48
county,Okanogan County,driving,NA,Washington,United States,2022-01-20,166
county,Okanogan County,driving,NA,Washington,United States,2022-01-21,165.1
county,Okanogan County,driving,NA,Washington,United States,2022-01-22,158.56
county,Okanogan County,driving,NA,Washington,United States,2022-01-23,135.48
county,Okanogan County,driving,NA,Washington,United States,2022-01-24,153.93
county,Okanogan County,driving,NA,Washington,United States,2022-01-25,149.21
county,Okanogan County,driving,NA,Washington,United States,2022-01-26,144.91
county,Okanogan County,driving,NA,Washington,United States,2022-01-27,165.92
county,Okanogan County,driving,NA,Washington,United States,2022-01-28,200.58
county,Okanogan County,driving,NA,Washington,United States,2022-01-29,159.39
county,Okanogan County,driving,NA,Washington,United States,2022-01-30,137.55
county,Okanogan County,driving,NA,Washington,United States,2022-01-31,146.48
county,Okanogan County,driving,NA,Washington,United States,2022-02-01,147.48
county,Okanogan County,driving,NA,Washington,United States,2022-02-02,153.6
county,Okanogan County,driving,NA,Washington,United States,2022-02-03,137.06
county,Okanogan County,driving,NA,Washington,United States,2022-02-04,184.78
county,Okanogan County,driving,NA,Washington,United States,2022-02-05,168.65
county,Okanogan County,driving,NA,Washington,United States,2022-02-06,147.06
county,Okanogan County,driving,NA,Washington,United States,2022-02-07,157.98
county,Okanogan County,driving,NA,Washington,United States,2022-02-08,147.15
county,Okanogan County,driving,NA,Washington,United States,2022-02-09,166.58
county,Okanogan County,driving,NA,Washington,United States,2022-02-10,171.3
county,Okanogan County,driving,NA,Washington,United States,2022-02-11,197.93
county,Okanogan County,driving,NA,Washington,United States,2022-02-12,181.47
county,Okanogan County,driving,NA,Washington,United States,2022-02-13,140.61
county,Okanogan County,driving,NA,Washington,United States,2022-02-14,148.3
county,Okanogan County,driving,NA,Washington,United States,2022-02-15,158.56
county,Okanogan County,driving,NA,Washington,United States,2022-02-16,157.82
county,Okanogan County,driving,NA,Washington,United States,2022-02-17,185.19
county,Okanogan County,driving,NA,Washington,United States,2022-02-18,199.92
county,Okanogan County,driving,NA,Washington,United States,2022-02-19,240.12
county,Okanogan County,driving,NA,Washington,United States,2022-02-20,173.53
county,Okanogan County,driving,NA,Washington,United States,2022-02-21,188.67
county,Okanogan County,driving,NA,Washington,United States,2022-02-22,184.95
county,Okanogan County,driving,NA,Washington,United States,2022-02-23,190.9
county,Okanogan County,driving,NA,Washington,United States,2022-02-24,170.97
county,Okanogan County,driving,NA,Washington,United States,2022-02-25,195.04
county,Okanogan County,driving,NA,Washington,United States,2022-02-26,192.72
county,Okanogan County,driving,NA,Washington,United States,2022-02-27,141.6
county,Okanogan County,driving,NA,Washington,United States,2022-02-28,165.26
county,Okanogan County,driving,NA,Washington,United States,2022-03-01,175.6
county,Okanogan County,driving,NA,Washington,United States,2022-03-02,159.47
county,Okanogan County,driving,NA,Washington,United States,2022-03-03,172.7
county,Okanogan County,driving,NA,Washington,United States,2022-03-04,211.41
county,Okanogan County,driving,NA,Washington,United States,2022-03-05,213.32
county,Okanogan County,driving,NA,Washington,United States,2022-03-06,175.6
county,Okanogan County,driving,NA,Washington,United States,2022-03-07,176.18
county,Okanogan County,driving,NA,Washington,United States,2022-03-08,164.02
county,Okanogan County,driving,NA,Washington,United States,2022-03-09,163.36
county,Okanogan County,driving,NA,Washington,United States,2022-03-10,181.06
county,Okanogan County,driving,NA,Washington,United States,2022-03-11,186.35
county,Okanogan County,driving,NA,Washington,United States,2022-03-12,181.14
county,Okanogan County,driving,NA,Washington,United States,2022-03-13,154.67
county,Okanogan County,driving,NA,Washington,United States,2022-03-14,159.72
county,Okanogan County,driving,NA,Washington,United States,2022-03-15,161.79
county,Okanogan County,driving,NA,Washington,United States,2022-03-16,159.14
county,Okanogan County,driving,NA,Washington,United States,2022-03-17,180.56
county,Okanogan County,driving,NA,Washington,United States,2022-03-18,217.87
county,Okanogan County,driving,NA,Washington,United States,2022-03-19,206.12
county,Okanogan County,driving,NA,Washington,United States,2022-03-20,171.05
county,Okanogan County,driving,NA,Washington,United States,2022-03-21,NA
county,Okanogan County,driving,NA,Washington,United States,2022-03-22,176.59
county,Okanogan County,driving,NA,Washington,United States,2022-03-23,191.07
county,Okanogan County,driving,NA,Washington,United States,2022-03-24,181.31
county,Okanogan County,driving,NA,Washington,United States,2022-03-25,194.62
county,Okanogan County,driving,NA,Washington,United States,2022-03-26,225.64
county,Okanogan County,driving,NA,Washington,United States,2022-03-27,160.05
county,Okanogan County,driving,NA,Washington,United States,2022-03-28,164.68
county,Okanogan County,driving,NA,Washington,United States,2022-03-29,181.31
county,Okanogan County,driving,NA,Washington,United States,2022-03-30,193.55
county,Okanogan County,driving,NA,Washington,United States,2022-03-31,211.5
county,Okanogan County,driving,NA,Washington,United States,2022-04-01,220.1
county,Okanogan County,driving,NA,Washington,United States,2022-04-02,222.83
county,Okanogan County,driving,NA,Washington,United States,2022-04-03,174.69
county,Okanogan County,driving,NA,Washington,United States,2022-04-04,197.77
county,Okanogan County,driving,NA,Washington,United States,2022-04-05,190.49
county,Okanogan County,driving,NA,Washington,United States,2022-04-06,203.97
county,Okanogan County,driving,NA,Washington,United States,2022-04-07,217.2
county,Okanogan County,driving,NA,Washington,United States,2022-04-08,241.03
county,Okanogan County,driving,NA,Washington,United States,2022-04-09,223.9
county,Okanogan County,driving,NA,Washington,United States,2022-04-10,173.61
county,Okanogan County,driving,NA,Washington,United States,2022-04-11,177.75
county,Okanogan County,driving,NA,Washington,United States,2022-04-12,216.21
county,Pierce County,driving,NA,Washington,United States,2020-01-13,100
county,Pierce County,driving,NA,Washington,United States,2020-01-14,99.88
county,Pierce County,driving,NA,Washington,United States,2020-01-15,106.49
county,Pierce County,driving,NA,Washington,United States,2020-01-16,117.51
county,Pierce County,driving,NA,Washington,United States,2020-01-17,134.23
county,Pierce County,driving,NA,Washington,United States,2020-01-18,128.08
county,Pierce County,driving,NA,Washington,United States,2020-01-19,91.57
county,Pierce County,driving,NA,Washington,United States,2020-01-20,110.37
county,Pierce County,driving,NA,Washington,United States,2020-01-21,123.27
county,Pierce County,driving,NA,Washington,United States,2020-01-22,119.65
county,Pierce County,driving,NA,Washington,United States,2020-01-23,122.1
county,Pierce County,driving,NA,Washington,United States,2020-01-24,140.17
county,Pierce County,driving,NA,Washington,United States,2020-01-25,131.37
county,Pierce County,driving,NA,Washington,United States,2020-01-26,94.68
county,Pierce County,driving,NA,Washington,United States,2020-01-27,114.32
county,Pierce County,driving,NA,Washington,United States,2020-01-28,117.53
county,Pierce County,driving,NA,Washington,United States,2020-01-29,115.48
county,Pierce County,driving,NA,Washington,United States,2020-01-30,126.22
county,Pierce County,driving,NA,Washington,United States,2020-01-31,152.35
county,Pierce County,driving,NA,Washington,United States,2020-02-01,141.43
county,Pierce County,driving,NA,Washington,United States,2020-02-02,95.36
county,Pierce County,driving,NA,Washington,United States,2020-02-03,112.63
county,Pierce County,driving,NA,Washington,United States,2020-02-04,115.64
county,Pierce County,driving,NA,Washington,United States,2020-02-05,119.91
county,Pierce County,driving,NA,Washington,United States,2020-02-06,130.84
county,Pierce County,driving,NA,Washington,United States,2020-02-07,150.28
county,Pierce County,driving,NA,Washington,United States,2020-02-08,141.54
county,Pierce County,driving,NA,Washington,United States,2020-02-09,105.2
county,Pierce County,driving,NA,Washington,United States,2020-02-10,118.98
county,Pierce County,driving,NA,Washington,United States,2020-02-11,120.24
county,Pierce County,driving,NA,Washington,United States,2020-02-12,124.28
county,Pierce County,driving,NA,Washington,United States,2020-02-13,133.81
county,Pierce County,driving,NA,Washington,United States,2020-02-14,166.61
county,Pierce County,driving,NA,Washington,United States,2020-02-15,136.72
county,Pierce County,driving,NA,Washington,United States,2020-02-16,103.63
county,Pierce County,driving,NA,Washington,United States,2020-02-17,131.66
county,Pierce County,driving,NA,Washington,United States,2020-02-18,124.09
county,Pierce County,driving,NA,Washington,United States,2020-02-19,125.52
county,Pierce County,driving,NA,Washington,United States,2020-02-20,135.94
county,Pierce County,driving,NA,Washington,United States,2020-02-21,153.82
county,Pierce County,driving,NA,Washington,United States,2020-02-22,150.22
county,Pierce County,driving,NA,Washington,United States,2020-02-23,102.95
county,Pierce County,driving,NA,Washington,United States,2020-02-24,116.28
county,Pierce County,driving,NA,Washington,United States,2020-02-25,121.3
county,Pierce County,driving,NA,Washington,United States,2020-02-26,129.32
county,Pierce County,driving,NA,Washington,United States,2020-02-27,135.67
county,Pierce County,driving,NA,Washington,United States,2020-02-28,161.27
county,Pierce County,driving,NA,Washington,United States,2020-02-29,149.97
county,Pierce County,driving,NA,Washington,United States,2020-03-01,103.27
county,Pierce County,driving,NA,Washington,United States,2020-03-02,116.2
county,Pierce County,driving,NA,Washington,United States,2020-03-03,125.29
county,Pierce County,driving,NA,Washington,United States,2020-03-04,122.2
county,Pierce County,driving,NA,Washington,United States,2020-03-05,128.15
county,Pierce County,driving,NA,Washington,United States,2020-03-06,141.74
county,Pierce County,driving,NA,Washington,United States,2020-03-07,134.39
county,Pierce County,driving,NA,Washington,United States,2020-03-08,97.17
county,Pierce County,driving,NA,Washington,United States,2020-03-09,114.7
county,Pierce County,driving,NA,Washington,United States,2020-03-10,115.03
county,Pierce County,driving,NA,Washington,United States,2020-03-11,110.78
county,Pierce County,driving,NA,Washington,United States,2020-03-12,108.24
county,Pierce County,driving,NA,Washington,United States,2020-03-13,116.11
county,Pierce County,driving,NA,Washington,United States,2020-03-14,97.31
county,Pierce County,driving,NA,Washington,United States,2020-03-15,76.78
county,Pierce County,driving,NA,Washington,United States,2020-03-16,92.76
county,Pierce County,driving,NA,Washington,United States,2020-03-17,85.04
county,Pierce County,driving,NA,Washington,United States,2020-03-18,83.5
county,Pierce County,driving,NA,Washington,United States,2020-03-19,85.02
county,Pierce County,driving,NA,Washington,United States,2020-03-20,92.75
county,Pierce County,driving,NA,Washington,United States,2020-03-21,78.84
county,Pierce County,driving,NA,Washington,United States,2020-03-22,58.38
county,Pierce County,driving,NA,Washington,United States,2020-03-23,69.46
county,Pierce County,driving,NA,Washington,United States,2020-03-24,65.32
county,Pierce County,driving,NA,Washington,United States,2020-03-25,63.5
county,Pierce County,driving,NA,Washington,United States,2020-03-26,58.38
county,Pierce County,driving,NA,Washington,United States,2020-03-27,62.28
county,Pierce County,driving,NA,Washington,United States,2020-03-28,54.33
county,Pierce County,driving,NA,Washington,United States,2020-03-29,46.58
county,Pierce County,driving,NA,Washington,United States,2020-03-30,58.33
county,Pierce County,driving,NA,Washington,United States,2020-03-31,61
county,Pierce County,driving,NA,Washington,United States,2020-04-01,63.61
county,Pierce County,driving,NA,Washington,United States,2020-04-02,62.37
county,Pierce County,driving,NA,Washington,United States,2020-04-03,69.6
county,Pierce County,driving,NA,Washington,United States,2020-04-04,61.56
county,Pierce County,driving,NA,Washington,United States,2020-04-05,50.89
county,Pierce County,driving,NA,Washington,United States,2020-04-06,64.33
county,Pierce County,driving,NA,Washington,United States,2020-04-07,64.48
county,Pierce County,driving,NA,Washington,United States,2020-04-08,67.86
county,Pierce County,driving,NA,Washington,United States,2020-04-09,70.37
county,Pierce County,driving,NA,Washington,United States,2020-04-10,77.45
county,Pierce County,driving,NA,Washington,United States,2020-04-11,67.56
county,Pierce County,driving,NA,Washington,United States,2020-04-12,48.64
county,Pierce County,driving,NA,Washington,United States,2020-04-13,67.38
county,Pierce County,driving,NA,Washington,United States,2020-04-14,70.47
county,Pierce County,driving,NA,Washington,United States,2020-04-15,77.39
county,Pierce County,driving,NA,Washington,United States,2020-04-16,79.77
county,Pierce County,driving,NA,Washington,United States,2020-04-17,85.47
county,Pierce County,driving,NA,Washington,United States,2020-04-18,74.33
county,Pierce County,driving,NA,Washington,United States,2020-04-19,63.99
county,Pierce County,driving,NA,Washington,United States,2020-04-20,77.95
county,Pierce County,driving,NA,Washington,United States,2020-04-21,72.65
county,Pierce County,driving,NA,Washington,United States,2020-04-22,72.82
county,Pierce County,driving,NA,Washington,United States,2020-04-23,77.69
county,Pierce County,driving,NA,Washington,United States,2020-04-24,86.23
county,Pierce County,driving,NA,Washington,United States,2020-04-25,77.72
county,Pierce County,driving,NA,Washington,United States,2020-04-26,65.3
county,Pierce County,driving,NA,Washington,United States,2020-04-27,78.71
county,Pierce County,driving,NA,Washington,United States,2020-04-28,79.34
county,Pierce County,driving,NA,Washington,United States,2020-04-29,81.69
county,Pierce County,driving,NA,Washington,United States,2020-04-30,84.38
county,Pierce County,driving,NA,Washington,United States,2020-05-01,97.66
county,Pierce County,driving,NA,Washington,United States,2020-05-02,84.37
county,Pierce County,driving,NA,Washington,United States,2020-05-03,71.16
county,Pierce County,driving,NA,Washington,United States,2020-05-04,87.37
county,Pierce County,driving,NA,Washington,United States,2020-05-05,93.13
county,Pierce County,driving,NA,Washington,United States,2020-05-06,92.31
county,Pierce County,driving,NA,Washington,United States,2020-05-07,97.16
county,Pierce County,driving,NA,Washington,United States,2020-05-08,113.94
county,Pierce County,driving,NA,Washington,United States,2020-05-09,111.9
county,Pierce County,driving,NA,Washington,United States,2020-05-10,86.38
county,Pierce County,driving,NA,Washington,United States,2020-05-11,NA
county,Pierce County,driving,NA,Washington,United States,2020-05-12,NA
county,Pierce County,driving,NA,Washington,United States,2020-05-13,101.74
county,Pierce County,driving,NA,Washington,United States,2020-05-14,106.72
county,Pierce County,driving,NA,Washington,United States,2020-05-15,123.01
county,Pierce County,driving,NA,Washington,United States,2020-05-16,106.91
county,Pierce County,driving,NA,Washington,United States,2020-05-17,92.62
county,Pierce County,driving,NA,Washington,United States,2020-05-18,107.16
county,Pierce County,driving,NA,Washington,United States,2020-05-19,110.2
county,Pierce County,driving,NA,Washington,United States,2020-05-20,111.21
county,Pierce County,driving,NA,Washington,United States,2020-05-21,114.75
county,Pierce County,driving,NA,Washington,United States,2020-05-22,134.61
county,Pierce County,driving,NA,Washington,United States,2020-05-23,121.44
county,Pierce County,driving,NA,Washington,United States,2020-05-24,102.06
county,Pierce County,driving,NA,Washington,United States,2020-05-25,93.02
county,Pierce County,driving,NA,Washington,United States,2020-05-26,113.54
county,Pierce County,driving,NA,Washington,United States,2020-05-27,122.09
county,Pierce County,driving,NA,Washington,United States,2020-05-28,126.05
county,Pierce County,driving,NA,Washington,United States,2020-05-29,141.36
county,Pierce County,driving,NA,Washington,United States,2020-05-30,112.12
county,Pierce County,driving,NA,Washington,United States,2020-05-31,97.83
county,Pierce County,driving,NA,Washington,United States,2020-06-01,121.67
county,Pierce County,driving,NA,Washington,United States,2020-06-02,116.7
county,Pierce County,driving,NA,Washington,United States,2020-06-03,120.9
county,Pierce County,driving,NA,Washington,United States,2020-06-04,124.16
county,Pierce County,driving,NA,Washington,United States,2020-06-05,142.3
county,Pierce County,driving,NA,Washington,United States,2020-06-06,129.03
county,Pierce County,driving,NA,Washington,United States,2020-06-07,104.81
county,Pierce County,driving,NA,Washington,United States,2020-06-08,124.75
county,Pierce County,driving,NA,Washington,United States,2020-06-09,124.25
county,Pierce County,driving,NA,Washington,United States,2020-06-10,131.08
county,Pierce County,driving,NA,Washington,United States,2020-06-11,135.21
county,Pierce County,driving,NA,Washington,United States,2020-06-12,152.68
county,Pierce County,driving,NA,Washington,United States,2020-06-13,141.82
county,Pierce County,driving,NA,Washington,United States,2020-06-14,118.9
county,Pierce County,driving,NA,Washington,United States,2020-06-15,131.9
county,Pierce County,driving,NA,Washington,United States,2020-06-16,137.38
county,Pierce County,driving,NA,Washington,United States,2020-06-17,146.37
county,Pierce County,driving,NA,Washington,United States,2020-06-18,159.36
county,Pierce County,driving,NA,Washington,United States,2020-06-19,178.89
county,Pierce County,driving,NA,Washington,United States,2020-06-20,153.71
county,Pierce County,driving,NA,Washington,United States,2020-06-21,122.96
county,Pierce County,driving,NA,Washington,United States,2020-06-22,153.61
county,Pierce County,driving,NA,Washington,United States,2020-06-23,152.86
county,Pierce County,driving,NA,Washington,United States,2020-06-24,156.16
county,Pierce County,driving,NA,Washington,United States,2020-06-25,159.76
county,Pierce County,driving,NA,Washington,United States,2020-06-26,184.63
county,Pierce County,driving,NA,Washington,United States,2020-06-27,155.5
county,Pierce County,driving,NA,Washington,United States,2020-06-28,129.35
county,Pierce County,driving,NA,Washington,United States,2020-06-29,148.96
county,Pierce County,driving,NA,Washington,United States,2020-06-30,153.65
county,Pierce County,driving,NA,Washington,United States,2020-07-01,159.12
county,Pierce County,driving,NA,Washington,United States,2020-07-02,170.42
county,Pierce County,driving,NA,Washington,United States,2020-07-03,173.57
county,Pierce County,driving,NA,Washington,United States,2020-07-04,129.18
county,Pierce County,driving,NA,Washington,United States,2020-07-05,130.96
county,Pierce County,driving,NA,Washington,United States,2020-07-06,147.29
county,Pierce County,driving,NA,Washington,United States,2020-07-07,147.3
county,Pierce County,driving,NA,Washington,United States,2020-07-08,154.17
county,Pierce County,driving,NA,Washington,United States,2020-07-09,157.61
county,Pierce County,driving,NA,Washington,United States,2020-07-10,185.18
county,Pierce County,driving,NA,Washington,United States,2020-07-11,163.71
county,Pierce County,driving,NA,Washington,United States,2020-07-12,133.39
county,Pierce County,driving,NA,Washington,United States,2020-07-13,151.52
